Date,SPY,SNDL,AAPL,SQQQ,TQQQ,QQQ,TSLA,AMD,AMC,F,NIO,XLF,UVXY,NVDA,CEI,BAC,AMZN,PLTR,EEM,SOXL,MSFT,IWM,T,CCL,ITUB,INTC,SNAP,HYG,AAL,XELA,ZOM,VALE,XLE,PBR,BBD,NOK,FXI,BABA,EFA,EWZ,PFE,CTRM,FAMI,WFC,VXX,TLRY,SLV,EDU,XOM,UBER
2022-04-01,452.92,7.0,174.31,33.78,57.93,361.85,361.53,108.19,233.0,16.65,21.93,38.22,127.5,267.12,41.5,40.9,163.56,13.83,45.9,36.29,309.42,207.57,18.11,20.05,5.85,48.11,37.39,81.95,18.24,1704.0,0.33,20.83,77.06,15.1,4.67,5.55,33.2,110.2,74.29,39.14,51.57,1.8,30.0,48.71,100.12,7.48,22.74,12.1,83.12,35.98
2022-04-08,447.57,5.6,170.09,37.2,51.84,349.15,341.83,101.0,182.4,15.05,20.0,37.89,131.0,231.19,38.0,39.67,154.46,12.7,44.93,28.29,296.97,197.87,18.23,18.34,5.58,47.02,35.67,80.24,16.59,1436.0,0.31,20.1,79.53,15.69,4.49,5.37,32.28,103.53,72.89,37.86,55.17,1.66,28.0,48.73,98.68,6.4,22.82,12.03,86.84,32.05
2022-04-15,437.79,5.31,165.29,40.54,47.0,338.43,328.33,93.06,180.2,15.48,19.65,36.89,133.4,212.58,43.5,37.57,151.71,12.42,44.23,25.61,279.83,198.96,19.54,19.56,5.54,45.67,33.19,80.24,19.0,1400.0,0.31,19.48,79.85,14.71,4.5,5.11,31.64,95.49,72.02,37.24,53.12,2.35,26.0,46.35,99.96,6.02,23.64,11.08,87.83,32.68
2022-04-22,426.04,5.21,161.79,45.14,41.51,325.4,335.02,88.14,165.2,15.13,17.18,36.17,153.9,195.15,41.5,37.56,144.35,11.96,42.38,24.45,274.03,192.68,19.52,18.84,5.27,46.54,29.76,79.26,20.18,1440.0,0.26,16.7,76.2,13.88,3.93,5.14,29.51,86.49,70.47,34.75,48.13,2.23,26.0,46.34,104.6,5.24,22.31,10.23,85.13,30.83
2022-04-29,412.0,4.69,157.65,49.03,36.53,313.25,290.25,85.52,153.0,14.16,16.7,34.51,182.7,185.47,39.5,35.68,124.28,10.4,42.38,22.24,277.52,184.95,18.86,17.3,4.79,43.59,28.46,78.53,18.77,1316.0,0.25,16.89,75.15,13.57,3.6,5.04,30.94,97.09,68.64,32.77,49.07,1.87,24.0,43.63,110.84,4.98,21.04,12.55,85.25,31.48
2022-05-06,411.34,4.55,157.28,49.81,34.61,309.25,288.55,95.34,137.6,14.21,14.92,34.74,173.8,186.75,38.5,37.45,114.77,9.48,40.93,23.35,274.73,182.58,20.03,15.92,4.65,44.3,24.92,77.59,17.84,1152.0,0.24,15.72,82.92,14.08,3.55,4.96,29.07,90.05,67.27,31.34,49.04,1.92,20.0,44.55,108.28,4.74,20.66,12.2,91.69,26.07
2022-05-13,401.72,3.84,147.11,52.44,31.63,301.94,256.53,95.12,118.1,13.5,14.31,33.53,161.1,177.06,34.0,35.17,113.06,8.34,40.49,22.49,261.12,178.07,19.84,14.28,4.85,43.6,24.75,76.81,16.58,1268.0,0.22,15.42,80.78,14.51,3.78,4.88,29.61,87.99,66.99,31.89,49.92,1.9,20.0,42.64,103.88,4.54,19.42,11.08,88.86,24.39
2022-05-20,389.63,4.16,137.59,58.73,27.34,288.68,221.3,93.5,120.3,12.5,16.44,32.92,160.1,166.94,39.0,33.86,107.59,8.08,41.14,20.36,252.56,176.08,20.4,13.13,5.09,41.65,23.26,76.46,16.26,1084.0,0.22,16.72,81.77,15.42,3.99,4.83,30.42,86.79,67.77,33.62,52.47,1.93,16.0,41.67,100.2,4.72,20.07,12.48,91.86,23.35
2022-05-27,415.26,3.89,149.64,47.01,33.29,309.1,253.21,102.26,144.3,13.63,16.57,35.57,142.1,188.11,33.0,37.02,115.15,8.85,42.05,25.26,273.24,187.64,21.29,13.97,5.46,44.55,15.58,80.19,18.13,880.0,0.24,18.09,88.53,14.26,4.29,5.14,30.94,93.41,70.43,35.72,53.91,1.95,12.0,45.89,89.84,4.55,20.36,11.92,97.59,23.67
2022-06-03,410.54,3.77,145.38,47.96,32.14,306.2,234.52,106.3,124.5,13.5,18.08,34.87,134.6,187.2,32.0,36.19,122.35,8.94,42.37,23.93,270.02,187.06,20.9,13.51,5.33,43.39,14.49,78.64,16.22,852.0,0.25,18.54,89.51,14.18,4.1,5.04,31.87,93.21,69.7,35.24,53.2,1.96,9.2,44.82,87.56,4.2,20.23,12.85,99.09,24.15
2022-06-10,399.11,3.13,142.85,58.69,28.42,300.32,247.37,93.74,120.06,12.25,13.51,31.66,166.05,174.96,37.88,32.14,115.05,7.1,40.41,19.2,260.67,181.37,20.26,12.16,4.97,43.0,22.75,76.28,15.3,1145.04,0.39,14.84,82.62,17.09,3.75,4.65,28.57,89.8,66.54,30.45,50.24,1.37,17.2,38.97,103.24,3.84,18.65,8.58,92.65,22.65
2022-06-17,397.33,3.3,139.2,59.23,26.58,295.8,231.61,95.13,134.97,11.57,15.35,31.76,159.04,175.56,39.01,32.14,119.56,7.23,41.23,18.93,262.09,183.29,21.2,11.58,5.33,42.4,19.35,77.14,15.62,964.47,0.38,16.64,85.34,17.84,4.14,4.7,29.45,90.88,67.95,32.74,52.72,1.37,12.3,39.39,97.27,3.9,19.49,9.63,96.59,21.77
2022-06-24,414.58,3.09,146.05,51.3,31.15,310.2,250.31,103.46,135.19,12.85,15.61,33.82,145.29,188.55,34.52,34.3,115.36,7.85,41.78,22.79,274.68,191.54,21.84,12.42,5.72,44.44,12.42,79.5,16.91,825.71,0.39,18.32,90.23,16.25,4.18,4.98,30.12,95.08,69.63,34.47,53.6,1.37,8.13,42.12,89.6,3.69,19.83,9.37,101.02,22.3
2022-07-01,404.38,2.9,140.01,54.59,28.69,302.56,235.46,102.87,125.17,12.57,16.74,32.54,145.15,182.32,31.92,32.43,144.49,7.7,41.75,20.22,266.44,188.73,21.27,11.26,5.4,42.17,11.48,77.48,15.06,744.26,0.39,18.25,90.82,15.73,3.85,4.78,30.98,99.52,67.59,32.84,52.14,1.32,5.92,39.87,90.09,3.31,19.82,10.7,102.61,22.59
2022-07-08,380.83,2.55,131.68,63.68,23.33,284.16,231.29,90.62,125.58,11.26,17.27,30.13,158.21,168.13,26.86,29.75,165.34,7.18,40.45,14.55,253.06,178.75,21.03,8.77,4.75,38.12,10.4,74.68,13.28,587.31,0.41,15.89,85.9,13.69,3.84,4.43,31.4,107.91,62.93,28.06,48.73,1.14,5.52,36.01,95.75,2.84,19.77,14.47,99.46,21.73
2022-07-15,369.97,2.62,130.43,64.65,21.33,279.01,231.11,82.66,125.77,9.82,20.23,29.1,160.95,165.14,23.3,29.17,187.43,7.56,39.65,11.44,256.46,171.87,20.43,8.01,4.37,36.92,10.36,74.17,12.09,549.2,0.41,13.82,75.01,11.74,3.53,4.37,31.25,106.63,61.23,25.63,47.37,1.01,5.22,35.81,97.15,2.85,19.34,18.75,89.77,20.63
2022-07-22,384.78,2.99,136.63,57.76,24.58,290.42,245.32,82.7,131.52,10.53,22.02,29.99,148.28,164.77,20.68,29.24,203.38,8.62,40.01,11.57,267.0,178.05,21.69,8.63,4.37,37.9,11.83,74.73,12.47,534.15,0.39,13.31,73.39,11.11,3.18,4.51,32.56,116.63,62.59,25.09,51.43,1.0,5.48,36.68,92.27,2.94,18.74,17.56,89.71,21.27
2022-07-29,380.57,2.64,137.27,59.69,22.35,285.03,240.43,74.55,142.72,9.96,19.58,29.56,142.19,152.34,18.98,28.16,212.43,8.08,39.35,9.13,264.61,176.54,21.59,7.37,4.19,36.71,11.09,74.34,11.86,423.05,0.38,13.47,73.14,12.16,3.05,4.35,32.46,116.27,61.65,25.2,52.17,0.93,5.25,35.39,89.94,2.76,17.36,18.61,89.41,19.82
2022-08-05,385.16,2.61,144.27,54.52,24.89,294.37,252.44,79.29,151.85,10.32,19.92,29.47,133.88,160.52,19.65,28.4,220.7,8.32,38.96,11.14,266.22,178.83,20.79,7.64,4.25,38.36,12.11,75.1,12.71,394.59,0.39,13.21,70.98,11.95,2.99,4.32,31.34,113.16,61.08,25.22,52.48,0.91,5.54,36.12,87.87,2.87,16.67,21.22,87.6,20.41
2022-08-12,385.99,2.49,148.13,53.38,24.59,295.46,253.72,82.83,155.62,10.91,17.72,29.58,127.68,164.62,18.36,29.76,226.81,7.51,38.12,12.71,260.26,178.73,20.08,7.51,4.13,38.84,9.42,75.63,13.03,443.54,0.38,11.73,70.03,11.42,2.87,4.45,29.2,99.53,61.02,23.98,51.25,0.95,5.43,38.0,86.48,2.8,16.22,20.26,87.19,20.21
2022-08-19,398.95,2.21,154.09,46.65,27.63,307.89,284.28,89.93,151.16,12.49,16.51,30.62,118.06,176.78,19.56,30.28,233.14,8.12,38.82,15.26,270.07,185.55,18.18,7.56,4.27,37.93,6.56,77.09,12.35,461.92,0.38,11.99,73.86,12.79,2.96,4.98,29.18,94.82,63.18,25.19,50.62,1.03,5.62,39.36,85.47,2.9,16.66,21.78,92.12,21.45
2022-08-26,412.69,1.65,161.61,40.48,31.09,320.89,298.98,97.04,193.66,14.21,16.95,31.63,107.86,184.29,18.6,30.95,235.41,8.69,39.44,17.38,284.48,192.04,18.16,7.83,4.68,35.04,7.27,78.15,12.34,270.24,0.4,12.76,77.55,16.38,3.23,5.11,28.32,87.92,64.74,28.16,49.78,1.08,5.48,40.06,85.0,2.99,18.09,25.33,96.34,23.48
2022-09-02,419.03,1.83,166.51,37.0,33.33,329.27,295.39,102.32,236.88,15.34,17.5,32.18,102.42,188.18,17.41,31.68,234.26,8.9,39.47,18.64,289.47,197.18,17.59,8.61,5.06,35.23,7.84,78.4,13.28,281.1,0.44,12.74,75.23,16.09,3.57,5.19,28.3,91.42,64.7,29.37,48.95,1.16,5.94,40.58,87.25,3.09,17.91,24.65,91.99,31.06
2022-09-09,428.57,1.92,171.82,34.92,34.89,334.4,302.59,100.25,210.1,16.33,17.64,33.85,98.43,183.35,17.69,33.41,230.3,7.28,39.88,17.9,293.6,202.24,17.52,8.96,5.46,35.66,8.73,78.25,13.51,256.67,0.43,12.98,79.37,15.24,3.63,5.09,28.08,91.57,65.38,31.08,49.38,1.14,5.72,42.25,87.51,3.04,18.27,22.96,95.83,29.91
2022-09-16,420.57,1.85,169.42,37.98,31.08,324.65,293.11,95.46,134.93,15.93,16.02,33.03,103.7,172.69,17.08,32.38,222.02,6.09,39.03,14.85,283.6,196.23,17.55,8.18,5.35,34.43,8.39,76.12,12.46,219.69,0.38,12.42,81.14,15.65,3.56,4.88,27.59,90.5,63.26,30.34,47.86,1.05,5.17,41.57,83.77,2.86,16.56,22.65,97.12,26.57
2022-09-23,404.43,1.77,161.51,43.53,25.38,309.5,283.27,88.66,92.23,15.31,16.28,31.71,109.92,154.2,16.09,31.0,213.13,5.61,38.77,11.01,267.36,189.46,16.84,8.06,5.42,32.09,7.84,75.13,11.68,186.26,0.37,12.6,82.77,16.96,3.67,4.74,28.4,94.19,61.1,30.65,45.62,0.98,4.54,40.33,79.63,2.76,16.14,26.15,99.07,26.07
2022-09-30,399.2,1.63,156.38,46.03,23.16,303.91,287.22,82.07,94.9,15.05,14.72,31.38,105.91,139.9,14.88,31.07,207.77,5.4,37.7,9.29,262.3,185.08,16.23,7.79,5.26,30.55,8.41,74.66,11.45,156.25,0.36,11.7,81.03,16.34,3.51,4.82,27.26,90.28,60.02,29.73,45.23,0.9,3.55,40.4,75.91,2.51,15.54,25.23,97.84,26.85
2022-10-07,403.25,1.63,155.17,44.26,24.64,307.36,318.2,83.24,95.04,15.12,16.23,32.43,103.62,141.12,14.16,32.03,203.49,5.67,37.6,9.94,260.79,188.02,16.24,8.56,5.34,29.99,9.0,74.85,12.36,146.5,0.37,12.77,80.79,15.18,3.43,4.83,26.98,88.74,60.88,29.76,46.54,0.9,3.28,41.77,76.03,2.46,16.55,24.47,97.63,29.0
2022-10-14,382.03,1.52,150.03,52.24,18.97,289.51,322.51,73.91,86.9,13.61,16.4,30.74,115.27,131.35,10.05,30.82,191.03,5.53,36.46,7.41,244.99,178.52,15.75,8.09,5.35,27.51,7.79,72.7,11.83,107.24,0.36,12.2,77.2,14.0,3.5,4.29,25.34,82.42,58.29,28.57,44.57,0.82,2.71,39.9,79.72,2.25,17.07,21.94,93.1,28.3
2022-10-21,364.91,1.34,145.62,59.61,15.42,276.04,313.82,65.92,77.72,10.56,13.71,28.6,127.96,125.88,7.52,28.33,181.0,5.46,34.55,5.71,238.46,169.45,14.7,5.39,5.54,25.85,7.0,71.2,10.73,75.86,0.34,12.31,71.97,13.28,3.71,3.89,23.96,77.72,55.3,29.06,42.75,0.75,2.14,36.91,81.64,2.03,16.37,20.43,87.99,24.12
2022-10-28,357.76,1.33,136.98,62.89,14.06,269.68,302.65,60.59,71.14,9.99,11.77,27.93,134.1,123.38,7.97,27.01,175.93,5.87,33.87,5.12,235.34,168.89,14.05,4.37,5.46,24.41,6.8,71.21,10.24,63.89,0.34,12.73,75.41,13.77,3.54,3.92,23.65,79.18,55.0,28.75,42.07,0.75,2.09,37.02,84.96,2.25,16.79,22.62,93.2,23.41
2022-11-04,359.65,1.28,137.31,63.35,13.55,267.96,270.65,55.21,66.83,10.89,9.86,28.47,134.69,120.33,8.16,27.88,169.58,5.74,34.03,4.4,234.01,171.18,13.58,4.8,5.8,24.45,7.14,71.68,10.8,53.21,0.34,13.43,82.15,16.25,3.9,4.08,23.48,77.66,55.32,30.66,40.93,0.76,2.07,38.75,84.89,2.29,17.29,23.36,102.16,23.89
2022-11-11,360.49,1.33,138.59,63.66,12.47,265.63,259.4,54.71,66.38,10.54,8.4,29.03,133.54,118.74,5.43,29.77,164.13,5.44,33.15,3.42,234.93,171.65,14.39,5.37,5.84,25.02,5.8,71.28,11.77,43.9,0.34,12.43,83.07,16.38,3.63,4.05,21.61,71.83,55.27,29.95,41.97,0.73,2.17,40.69,84.71,2.3,15.87,21.06,103.08,21.89
2022-11-18,377.37,1.39,147.57,55.11,15.21,278.5,271.63,57.88,68.69,11.37,7.8,30.64,119.46,131.24,5.3,32.92,160.88,5.98,33.92,4.57,241.81,178.9,17.12,6.31,6.32,26.33,4.81,71.59,12.27,31.67,0.34,13.02,88.57,18.4,4.02,3.92,20.74,68.75,57.4,32.43,44.52,0.76,2.26,42.14,78.35,2.43,16.66,21.62,109.57,24.62
2022-11-25,384.89,1.47,148.16,55.26,15.09,278.05,278.4,60.55,65.16,12.52,7.38,32.41,104.63,140.92,4.56,33.92,145.56,6.03,33.7,5.01,232.38,185.11,18.08,6.78,5.93,27.65,6.33,72.4,12.27,23.73,0.34,11.79,90.99,14.37,3.43,4.06,19.32,64.81,59.01,30.55,46.45,0.79,2.12,43.64,71.28,2.56,17.11,24.15,113.56,24.45
2022-12-02,382.92,1.55,139.38,56.76,12.88,272.69,257.49,63.59,68.02,13.04,8.95,32.82,100.23,149.52,3.72,35.09,138.4,5.49,35.98,5.37,231.75,184.11,17.91,6.93,6.14,27.78,6.24,73.13,12.53,24.07,0.35,13.8,93.2,13.21,3.66,4.13,21.69,69.31,61.12,32.03,46.39,0.82,2.11,44.54,69.2,2.7,18.67,26.77,115.25,25.2
2022-12-09,399.17,1.67,148.04,46.14,16.92,289.79,243.18,71.57,76.92,13.91,8.56,34.62,96.66,160.12,4.03,36.06,136.46,5.52,37.26,7.91,246.99,189.03,18.55,7.65,5.05,29.38,7.51,74.29,12.81,29.13,0.35,14.76,93.92,11.66,3.23,4.51,23.33,73.02,64.57,28.56,46.88,0.85,2.09,44.71,67.42,2.74,18.93,24.96,115.9,26.05
2022-12-16,400.12,1.71,148.31,46.99,17.16,288.63,230.38,73.69,78.21,13.58,7.64,34.35,90.26,156.68,3.79,35.22,129.24,4.89,36.79,8.35,245.42,187.12,18.11,7.16,4.87,28.8,6.76,74.38,11.98,20.45,0.33,14.46,92.82,11.15,3.12,4.55,23.72,78.16,64.77,27.43,47.65,0.96,2.09,43.94,64.17,2.53,18.17,26.89,114.9,25.59
2022-12-23,406.9,1.88,145.97,45.17,18.21,292.4,235.15,75.38,80.94,13.85,8.08,34.96,81.72,163.97,3.19,34.96,125.29,4.95,36.78,8.97,252.53,189.14,18.05,7.3,5.06,28.28,6.55,75.21,12.01,16.06,0.33,14.95,92.31,10.25,2.62,4.66,23.92,78.83,66.15,27.97,48.88,1.16,2.05,44.43,59.63,2.72,19.1,24.78,114.53,25.04
2022-12-30,406.76,1.91,143.97,43.56,17.81,293.83,240.03,73.05,74.24,13.15,10.25,34.63,79.98,167.99,2.86,32.79,120.26,5.02,38.26,8.3,254.27,188.09,18.04,7.06,4.96,27.72,6.43,75.16,11.59,13.45,0.32,16.38,89.07,11.3,2.8,4.86,26.52,88.8,66.82,29.27,50.64,1.02,2.09,42.76,58.65,2.75,20.67,29.53,110.41,24.79
